name,rating,rating_norm,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
Zeera Bangladeshi & Indian Cuisine,4.5,0.7211120136822641,$$ - $$$,False,51.51697,-0.29073,False,False,126,11.0,3.0,7.0,17.0,88.0,0.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Xin Kai Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.532223,-0.120137,False,False,12,1.0,0.0,1.0,2.0,8.0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Arya Bhavan,3.0,-2.4266717642046958,$$ - $$$,False,51.51018,-0.128627,True,False,239,81.0,23.0,25.0,38.0,72.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0
Maxims Casino Club,4.5,0.7211120136822641,$$$$,False,51.50135,-0.18433,False,False,10,0.0,0.0,1.0,1.0,8.0,0.0,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0
Antipasto & Pasta Fresh Pasta,4.5,0.7211120136822641,$$ - $$$,False,51.471928,-0.165875,False,False,171,6.0,6.0,9.0,40.0,110.0,0.0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Amigos,4.5,0.7211120136822641,$,False,51.51885,-0.117066,False,False,27,0.0,1.0,1.0,6.0,19.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
La Suite West,4.0,-0.32814924561338926,$$ - $$$,False,51.51233,-0.186574,False,False,93,13.0,6.0,10.0,24.0,40.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
Ryan's N16,4.0,-0.32814924561338926,$$ - $$$,False,51.561085,-0.082926,False,False,54,3.0,7.0,0.0,9.0,35.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
The Fount Bar,4.5,0.7211120136822641,$$$$,False,51.51501,-0.151889,False,False,37,0.0,0.0,1.0,10.0,26.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
The Joiners,4.0,-0.32814924561338926,$$ - $$$,False,51.60321,-0.19137,False,False,42,7.0,4.0,2.0,1.0,28.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
Happy Sushi,5.0,1.7703732729779174,$,False,51.47212,-0.015323,False,False,22,0.0,0.0,0.0,1.0,21.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Carmen Cafe And Restaurant,5.0,1.7703732729779174,$$ - $$$,False,51.586033,-0.090604,False,False,10,0.0,0.0,0.0,0.0,10.0,0.0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1
Players Social,3.0,-2.4266717642046958,$$ - $$$,False,51.519787,-0.076868,False,False,53,17.0,1.0,7.0,10.0,18.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
Chip Inn Fish Bar,4.5,0.7211120136822641,$,False,51.550636,-0.109744,True,False,17,1.0,0.0,0.0,2.0,14.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Mamalan,4.0,-0.32814924561338926,$,False,51.46262,-0.111807,True,False,188,24.0,9.0,24.0,50.0,81.0,0.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
Viet Hoa Cafe & Mess,3.5,-1.3774105049090426,$$ - $$$,False,51.52935,-0.077506,False,False,125,16.0,17.0,15.0,39.0,38.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0
Da Nonna,4.5,0.7211120136822641,$$ - $$$,False,51.50587,-0.05416,False,False,19,1.0,1.0,0.0,1.0,16.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Caffe Casbah,5.0,1.7703732729779174,$,False,51.41429,-0.052127,False,False,22,0.0,0.0,0.0,3.0,19.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
The Belgravia,4.0,-0.32814924561338926,$$ - $$$,False,51.49244,-0.1514,False,False,35,1.0,0.0,4.0,16.0,14.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Alborz,4.0,-0.32814924561338926,$$ - $$$,False,51.49586,-0.20869,False,False,123,14.0,8.0,9.0,30.0,62.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Standard Fish Bar,4.0,-0.32814924561338926,$,False,51.476692,0.021626,True,False,48,7.0,0.0,2.0,8.0,31.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
Luna Llena,4.5,0.7211120136822641,$$ - $$$,False,51.569214,-0.112299,True,False,6,0.0,0.0,0.0,2.0,4.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1
Citadel of Erbil,4.0,-0.32814924561338926,$$ - $$$,False,51.518414,-0.167768,False,False,67,5.0,1.0,7.0,22.0,32.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
Il Mirto,4.0,-0.32814924561338926,$$ - $$$,False,51.460964,-0.079849,True,False,89,12.0,4.0,2.0,22.0,49.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Angel Tagine,4.5,0.7211120136822641,$$ - $$$,False,51.53346,-0.10769,False,False,31,2.0,1.0,3.0,2.0,23.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
Chris's Fish Bar,4.5,0.7211120136822641,$,False,51.53244,-0.13612,True,False,19,1.0,0.0,3.0,2.0,13.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Prince Arthur,3.5,-1.3774105049090426,$$ - $$$,False,51.529907,-0.133526,True,False,40,6.0,3.0,6.0,16.0,9.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
Bianca Pizzeria Ristorante,4.5,0.7211120136822641,$$ - $$$,False,51.578556,-0.099176,True,False,33,2.0,0.0,2.0,7.0,22.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Yori Clapham Junction,3.5,-1.3774105049090426,$$ - $$$,False,51.464413,-0.163723,True,False,13,2.0,2.0,0.0,4.0,5.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Indochine,4.5,0.7211120136822641,$,False,51.512398,-0.093118,False,False,12,0.0,1.0,2.0,2.0,7.0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
Beyti Restaurant,4.5,0.7211120136822641,$,False,51.554787,-0.089346,True,False,38,1.0,2.0,0.0,7.0,28.0,0.0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Eaton Square Bar,4.0,-0.32814924561338926,$$ - $$$,False,51.4982,-0.147486,False,False,281,16.0,14.0,29.0,63.0,159.0,0.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1
Ashburn S.W.7 Restaurant,4.5,0.7211120136822641,$$ - $$$,False,51.494682,-0.185501,False,False,26,2.0,1.0,2.0,1.0,20.0,0.0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Baker & Spice - Chelsea,3.5,-1.3774105049090426,$$ - $$$,False,51.49401,-0.16439,False,False,104,23.0,7.0,6.0,35.0,33.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
McChina Eating,3.5,-1.3774105049090426,$$ - $$$,False,51.42714,-0.190601,False,False,120,22.0,6.0,10.0,32.0,50.0,0.0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Flamin Mangal ltd,4.0,-0.32814924561338926,$$ - $$$,False,51.468643,-0.067756,False,False,66,7.0,3.0,3.0,16.0,37.0,0.0,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Drunken Butler,4.0,-0.32814924561338926,$$$$,False,51.523506,-0.111129,False,False,59,8.0,4.0,3.0,7.0,37.0,0.0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Nayaab Fulham,4.0,-0.32814924561338926,$$ - $$$,False,51.472103,-0.203699,False,False,84,14.0,7.0,6.0,12.0,45.0,0.0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0
El Vino Blackfriars,3.5,-1.3774105049090426,$$ - $$$,False,51.5121,-0.104133,True,False,100,12.0,12.0,11.0,35.0,30.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
Piccolo Bar,3.0,-2.4266717642046958,$,False,51.51634,-0.09659,False,False,67,19.0,3.0,10.0,20.0,15.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Pizza1889,4.0,-0.32814924561338926,$,False,51.494804,-0.047167,True,False,43,5.0,2.0,6.0,8.0,22.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Yun Hai Restaurant,4.0,-0.32814924561338926,$$ - $$$,False,51.50652,-0.043518,False,False,41,7.0,2.0,3.0,8.0,21.0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
Asparagus,3.5,-1.3774105049090426,$,False,51.469917,-0.171307,False,False,148,29.0,11.0,23.0,43.0,42.0,0.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1
Pedler,4.5,0.7211120136822641,$$ - $$$,False,51.505043,-0.01904,False,False,25,1.0,1.0,3.0,0.0,20.0,0.0,7,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0
Sun Ya Restaurant,3.5,-1.3774105049090426,$$ - $$$,False,51.476917,0.019469,True,False,70,12.0,7.0,4.0,15.0,32.0,0.0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
El Chicos Mexican Cantina,4.0,-0.32814924561338926,$$ - $$$,False,51.436443,-0.128036,True,False,197,26.0,14.0,22.0,40.0,95.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
wagamama wigmore street,3.5,-1.3774105049090426,$$ - $$$,False,51.51562,-0.15217,True,False,379,48.0,30.0,72.0,118.0,111.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0
Shahjahan,4.5,0.7211120136822641,$$ - $$$,False,51.525913,-0.161357,True,False,31,4.0,0.0,1.0,1.0,25.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
The Connaught Patisserie by Nicolas Rouzaud,3.5,-1.3774105049090426,$$ - $$$,False,51.51019,-0.14983,False,False,26,4.0,6.0,4.0,1.0,11.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Gino's Cafe,4.5,0.7211120136822641,$,False,51.51609,-0.14891,False,False,32,2.0,2.0,1.0,8.0,19.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Feng Shui Inn,3.0,-2.4266717642046958,$$ - $$$,False,51.512085,-0.130307,False,False,528,160.0,69.0,81.0,114.0,104.0,0.0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
Fusion,4.5,0.7211120136822641,$$ - $$$,False,51.49376,0.06417,False,False,15,1.0,0.0,0.0,3.0,11.0,0.0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
German Doner Kebab - London - Ruislip,4.0,-0.32814924561338926,$$ - $$$,False,51.583454,-0.025721,True,False,107,22.0,5.0,1.0,3.0,76.0,0.0,6,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tierra Verde,4.5,0.7211120136822641,$,False,51.456257,-0.162493,False,False,29,0.0,0.0,2.0,6.0,21.0,0.0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
Pizza Hut,3.5,-1.3774105049090426,$$ - $$$,False,51.522346,-0.157605,False,False,124,19.0,13.0,25.0,39.0,28.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
The Victoria Inn,4.0,-0.32814924561338926,$$ - $$$,False,51.46747,-0.072289,False,False,65,3.0,5.0,5.0,15.0,37.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Pret A Manger,4.0,-0.32814924561338926,$,False,51.51644,-0.177579,False,False,55,5.0,4.0,9.0,17.0,20.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Brood Restaurant,4.5,0.7211120136822641,$,False,51.505867,-0.089037,False,False,22,0.0,1.0,1.0,7.0,13.0,0.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
Willy's Wine Bar,4.0,-0.32814924561338926,$$ - $$$,False,51.51253,-0.0792,False,False,52,4.0,2.0,4.0,14.0,28.0,0.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1
Fishbowl Brixton,4.0,-0.32814924561338926,$$ - $$$,False,51.463345,-0.114079,True,False,27,5.0,1.0,3.0,3.0,15.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0
The Selfridges Kitchen On 4,4.0,-0.32814924561338926,$$ - $$$,False,51.51434,-0.151544,False,False,134,7.0,12.0,22.0,49.0,44.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Dirty Apron,4.5,0.7211120136822641,$$ - $$$,False,51.47861,-0.027083,False,False,56,3.0,2.0,3.0,4.0,44.0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
Lopen Raj Winchmore Hill,4.5,0.7211120136822641,$$ - $$$,False,51.63441,-0.093877,True,False,21,3.0,1.0,0.0,0.0,17.0,0.0,8,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0
The Midyeci,4.5,0.7211120136822641,$$ - $$$,False,51.544678,-0.076183,True,False,9,1.0,0.0,0.0,0.0,8.0,0.0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
The Thirsty Bear,3.5,-1.3774105049090426,$$ - $$$,False,51.507057,-0.108116,False,False,84,10.0,9.0,16.0,22.0,27.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
Camden Tandoori Restaurant,4.5,0.7211120136822641,$,False,51.54203,-0.138022,True,False,30,1.0,1.0,1.0,3.0,24.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0
Durazzo Pizzeria,4.5,0.7211120136822641,$$ - $$$,False,51.586723,-0.100906,True,False,131,10.0,3.0,5.0,26.0,87.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
Warehouse,5.0,1.7703732729779174,$$ - $$$,False,51.5132,-0.125107,False,False,7,0.0,0.0,0.0,0.0,7.0,0.0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0
Seymour Kitchen,4.5,0.7211120136822641,$$ - $$$,False,51.51463,-0.161178,False,False,9,0.0,0.0,0.0,4.0,5.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
The Resting Hare,4.0,-0.32814924561338926,$$ - $$$,False,51.526512,-0.129507,False,False,82,5.0,10.0,10.0,32.0,25.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
Brew House Cafe,3.0,-2.4266717642046958,$$ - $$$,False,51.57188,-0.166625,False,False,152,36.0,22.0,32.0,40.0,22.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Baudry Greene ,4.5,0.7211120136822641,$$ - $$$,False,51.51433,-0.12409,False,False,6,0.0,0.0,1.0,0.0,5.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0
Wasabi Sushi & Bento,4.0,-0.32814924561338926,$,False,51.524086,-0.137736,False,False,128,11.0,5.0,19.0,55.0,38.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Riviera 23 St James St, London SW1A 1HA",3.0,-2.4266717642046958,$$ - $$$,False,51.506634,-0.139158,False,False,19,7.0,3.0,1.0,2.0,6.0,0.0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
7 Saints,5.0,1.7703732729779174,$$ - $$$,False,51.51877,-0.20421,False,False,19,0.0,1.0,0.0,1.0,17.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
The M Bar,4.0,-0.32814924561338926,$,False,51.51229,-0.083766,False,False,30,1.0,0.0,7.0,8.0,14.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Jihwaja,4.0,-0.32814924561338926,$$ - $$$,False,51.48638,-0.119425,True,False,54,5.0,6.0,3.0,12.0,28.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
The Candlemaker,3.5,-1.3774105049090426,$$ - $$$,False,51.47057,-0.17258,False,False,61,5.0,7.0,11.0,14.0,24.0,0.0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
Pizza Express,3.5,-1.3774105049090426,$$ - $$$,False,51.419395,-0.200813,True,False,115,24.0,15.0,13.0,25.0,38.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
HOP Vietnamese,3.5,-1.3774105049090426,$,False,51.516846,-0.087342,True,False,14,0.0,3.0,4.0,2.0,5.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Pizza Fresco,4.5,0.7211120136822641,$,False,51.501568,-0.222268,False,False,74,5.0,4.0,4.0,14.0,47.0,0.0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0
Pergola on the Wharf,2.5,-3.475933023500349,$$ - $$$,False,51.505966,-0.016078,False,False,48,22.0,8.0,6.0,3.0,10.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
ShanShuiJian,4.0,-0.32814924561338926,$$ - $$$,False,51.512638,-0.040645,False,False,57,1.0,3.0,8.0,17.0,28.0,0.0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
Plough Way Deli,4.0,-0.32814924561338926,$$ - $$$,False,51.49212,-0.03835,True,False,38,5.0,3.0,0.0,3.0,27.0,0.0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
Franco Manca Westfield Stratford,3.5,-1.3774105049090426,$,False,51.543056,-0.006667,True,False,240,25.0,28.0,24.0,78.0,85.0,0.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
Cocoro - Sushi & Japanese delicatessen,4.0,-0.32814924561338926,$$ - $$$,False,51.57446,-0.141696,False,False,17,1.0,1.0,1.0,8.0,6.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Burning Rose,4.5,0.7211120136822641,$$ - $$$,False,51.44365,-0.153257,False,False,34,1.0,3.0,4.0,0.0,26.0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0
"John Lewis & Parters, The Place To Eat",3.0,-2.4266717642046958,$$ - $$$,False,51.515476,-0.145249,False,False,411,77.0,83.0,91.0,97.0,63.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
Experimental Cocktail Club,3.0,-2.4266717642046958,$$ - $$$,False,51.51193,-0.13107,False,False,390,114.0,39.0,57.0,94.0,86.0,0.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1
Central Cafe - Natural History Museum,3.0,-2.4266717642046958,$$ - $$$,False,51.496143,-0.174409,False,False,73,12.0,8.0,16.0,25.0,12.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Pizzeria Sette Bello,4.5,0.7211120136822641,$$ - $$$,False,51.422916,-0.160059,False,False,72,2.0,5.0,2.0,19.0,44.0,0.0,4,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
