,name,rating,price_range,price_range_numeric,is_sponsored,latitude,longitude,has_delivery,is_premium,reviews,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide,is close to sightseeng,num_cuisines,Italian,American,Chinese,Healthy,Seafood,Middle Eastern,International,Indian,Central Asian,Bar,European,Pizza,Asian,Latin,Japanese,Cafe,British,French,Fast Food,African,Vegan,Halal/Kosher,Gluten-free,Vegetarian friendly,The menu does not match the diets,Parking,Free Wifi,Dog Friendly,Options for PWD, Has Diff Payment Options,Family,Good Location,Gift Cards,Alcohol,Reservations,Has Diff Dining Services,Entertainment
7387,Riverside Fish & Steak House,4.0,$$ - $$$,2.5,0,51.47985,0.17996,1,0,50,7.0,4.0,1.0,11.0,27.0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
7388,Dawat Restaurant Norbury,3.0,$$ - $$$,2.5,0,51.410324,-0.122235,1,0,22,5.0,2.0,4.0,5.0,6.0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
7389,Kathmandu Inn Tandoori,4.5,$$ - $$$,2.5,0,51.49978,-0.238008,1,0,87,6.0,4.0,2.0,16.0,59.0,0.0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
7390,Bbq Grill,4.5,$,1.0,0,51.63005,-0.174451,0,0,53,2.0,0.0,0.0,8.0,43.0,0.0,0,4,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7391,Dukan 41,4.5,$,1.0,0,51.519302,-0.109004,0,0,22,2.0,0.0,0.0,4.0,16.0,0.0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7392,Cafe Caesar,4.5,$,1.0,0,51.544388,-0.175638,0,0,45,0.0,2.0,1.0,15.0,27.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7393,Paul's Plaice,4.5,$,1.0,0,51.53239,-0.292361,1,0,33,1.0,1.0,0.0,2.0,29.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7394,Baan Thai,4.0,$$ - $$$,2.5,0,51.55231,-0.140794,0,0,47,4.0,4.0,6.0,10.0,23.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7395,Gold Coast Bar & Restaurant,2.5,$$$$,4.0,0,51.39182,-0.066261,1,0,51,19.0,6.0,8.0,8.0,10.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7396,Al Parco,4.0,$$ - $$$,2.5,0,51.561462,-0.151008,0,0,49,4.0,5.0,8.0,11.0,21.0,0.0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7397,The Sutton Arms,4.0,$,1.0,0,51.52332,-0.10038,0,0,19,2.0,2.0,3.0,3.0,9.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7398,Meral's Cafe Bistro,5.0,$,1.0,0,51.55347,-0.211475,0,0,38,0.0,0.0,0.0,7.0,31.0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7399,Monaliciousfood,5.0,$$ - $$$,2.5,0,51.532227,-0.080229,0,0,20,0.0,0.0,0.0,1.0,19.0,0.0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
7400,April's Cafe,4.0,$$ - $$$,2.5,0,51.49387,-0.15813,0,0,19,3.0,0.0,2.0,2.0,12.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7401,Topolski Bar and Cafe,3.5,$$ - $$$,2.5,0,51.50505,-0.115731,0,0,128,13.0,17.0,19.0,43.0,36.0,0.0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
7402,Divina Caffe,4.5,$,1.0,0,51.493446,-0.242987,1,0,33,0.0,0.0,0.0,11.0,22.0,0.0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7403,The Italian Job,4.0,$$ - $$$,2.5,0,51.491745,-0.255867,0,0,80,5.0,3.0,2.0,29.0,41.0,0.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7404,The Earlsfield,3.5,$$ - $$$,2.5,0,51.442284,-0.18794,1,0,187,22.0,18.0,26.0,48.0,73.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
7405,Camden Pizza Co,4.5,$,1.0,0,51.54145,-0.145915,0,0,35,3.0,1.0,1.0,5.0,25.0,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
7406,Franklin & Baines,3.0,$$ - $$$,2.5,0,51.4637,-0.13335,0,0,5,2.0,0.0,0.0,1.0,2.0,0.0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
7407,Vermuteria,3.0,$$ - $$$,2.5,0,51.536316,-0.126359,0,0,114,29.0,16.0,18.0,17.0,34.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
7408,Callooh Callay,4.0,$$ - $$$,2.5,0,51.52628,-0.080172,0,0,71,4.0,2.0,8.0,16.0,41.0,0.0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7409,Brunswick East,4.0,$$ - $$$,2.5,0,51.54907,-0.076902,0,0,42,4.0,5.0,3.0,14.0,16.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
7410,Golden Grill Kebab House,4.5,$,1.0,0,51.473896,-0.092567,0,0,29,1.0,2.0,0.0,5.0,21.0,0.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7411,Nando's West Hampstead,3.5,$$ - $$$,2.5,0,51.551414,-0.191568,0,0,88,10.0,8.0,13.0,28.0,29.0,0.0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0
7412,Kohinoor Grill and Thrill,4.0,$$ - $$$,2.5,0,51.522255,0.022999,1,0,7,2.0,0.0,0.0,0.0,5.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7413,Nando's Catford,3.5,$$ - $$$,2.5,0,51.44779,-0.018286,1,0,36,4.0,3.0,10.0,11.0,8.0,0.0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0
7414,Square Pie Company,4.0,$,1.0,0,51.49845,-0.1044,0,0,57,3.0,6.0,5.0,25.0,18.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7415,Chada,4.5,$$ - $$$,2.5,0,51.47331,-0.161454,0,0,66,0.0,3.0,4.0,9.0,50.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7416,Pret A Manger,4.0,$,1.0,0,51.52292,-0.157914,0,0,136,6.0,6.0,28.0,57.0,39.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7417,Old Station House Pub,3.5,$$ - $$$,2.5,0,51.48168,-0.269356,0,0,135,31.0,11.0,15.0,15.0,63.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1
7418,The Joiner on Worship,3.5,$$ - $$$,2.5,0,51.522198,-0.084398,0,0,50,16.0,3.0,4.0,1.0,26.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7419,BaoziInn,3.5,$$ - $$$,2.5,0,51.50478,-0.093036,0,0,72,6.0,13.0,14.0,9.0,30.0,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7420,Melanzana Restaurant,4.0,$$ - $$$,2.5,0,51.475357,-0.174911,1,0,189,17.0,13.0,17.0,48.0,94.0,0.0,1,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0
7421,Recharge,5.0,$,1.0,0,51.529266,-0.046562,0,0,12,0.0,0.0,0.0,2.0,10.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7422,Baba Mangal Turkish Cuisine,4.0,$$ - $$$,2.5,0,51.526623,-0.063771,1,0,92,12.0,6.0,3.0,21.0,50.0,0.0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7423,Feya Knightsbridge,3.5,$$ - $$$,2.5,0,51.49851,-0.166245,0,0,77,12.0,10.0,9.0,13.0,33.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
7424,The Tiger,4.5,$$ - $$$,2.5,0,51.545288,-0.035165,0,0,21,0.0,1.0,2.0,3.0,15.0,0.0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7425,West Kebab,4.0,$,1.0,0,51.52581,-0.31594,1,0,39,3.0,1.0,6.0,7.0,22.0,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7426,Aun Restaurant,4.0,$$ - $$$,2.5,0,51.56156,-0.082164,0,0,35,3.0,1.0,4.0,5.0,22.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7427,Tummy Kom4ort Nigerian Restaurant (African Cuisine),5.0,$$ - $$$,2.5,0,51.579556,-0.209761,0,0,29,0.0,0.0,0.0,0.0,29.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0
7428,The Italian Job,4.5,$$ - $$$,2.5,0,51.51885,-0.204661,0,0,58,5.0,2.0,1.0,14.0,36.0,0.0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
7429,Maddox Tavern,4.0,$$ - $$$,2.5,0,51.51217,-0.143513,0,0,25,5.0,1.0,0.0,4.0,15.0,0.0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
7430,Browns Leicester Square,3.5,$$ - $$$,2.5,0,51.508984,-0.130104,0,0,69,12.0,4.0,12.0,19.0,22.0,0.0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7431,The Stormbird,4.5,$$ - $$$,2.5,0,51.47405,-0.090464,0,0,50,0.0,2.0,2.0,15.0,31.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7432,Merchant And Weaver,4.0,$$ - $$$,2.5,0,51.520126,-0.075673,0,0,38,7.0,1.0,1.0,6.0,23.0,0.0,1,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7433,The Monkey Bar and Grill,4.0,$$ - $$$,2.5,0,51.464256,-0.162932,0,0,52,10.0,1.0,6.0,8.0,27.0,0.0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7434,Frankie and Benny’s,3.5,$,1.0,0,51.51601,-0.175093,0,0,20,3.0,3.0,5.0,1.0,8.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7435,Lara Kitchen Colindale,4.0,$$ - $$$,2.5,0,51.59643,-0.253434,1,0,10,2.0,0.0,0.0,2.0,6.0,0.0,1,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7436,Boulangerie Bon Matin,4.5,$$ - $$$,2.5,0,51.5566,-0.17763,0,0,13,0.0,0.0,0.0,4.0,9.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7437,wagamama holborn,3.5,$$ - $$$,2.5,0,51.516968,-0.120187,1,0,144,19.0,20.0,18.0,47.0,40.0,0.0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
7438,Forest Tandoori,4.0,$$ - $$$,2.5,0,51.5884,-0.00425,1,0,81,11.0,5.0,5.0,9.0,51.0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7439,Vita Mia Pizzeria,4.5,$,1.0,0,51.54076,-0.251133,0,0,7,0.0,1.0,0.0,0.0,6.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7440,Kouzina Express,4.5,$,1.0,0,51.63127,-0.128341,1,0,63,3.0,3.0,1.0,9.0,47.0,0.0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7441,Crosstown Victoria - Doughnut & Coffee Bar,4.0,$,1.0,0,51.497448,-0.143749,0,0,38,4.0,0.0,3.0,10.0,21.0,0.0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
7442,Cafe Delight,4.5,$,1.0,0,51.488506,-0.204576,0,0,18,1.0,0.0,0.0,5.0,12.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7443,Hong Kong Buffet,2.0,$,1.0,0,51.511494,-0.130696,0,0,309,163.0,38.0,58.0,37.0,13.0,0.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7444,New East House,4.0,$$ - $$$,2.5,0,51.52365,-0.09309,1,0,30,4.0,2.0,3.0,4.0,17.0,0.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7445,Eggslut Shoreditch ,5.0,$$ - $$$,2.5,0,51.52462,-0.08189,0,0,3,0.0,0.0,0.0,0.0,3.0,0.0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
7446,Londinium,4.0,$$ - $$$,2.5,0,51.50734,-0.08793,0,0,44,2.0,5.0,8.0,13.0,16.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7447,Rani,3.5,$$ - $$$,2.5,0,51.604515,-0.188289,1,0,187,28.0,31.0,25.0,38.0,65.0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7448,Rozay Lounge,4.5,$$ - $$$,2.5,0,51.551693,-0.192402,1,0,74,9.0,1.0,0.0,5.0,59.0,0.0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
7449,Sushi Boom Restaurant,4.5,$$ - $$$,2.5,0,51.469425,-0.257789,1,0,12,0.0,1.0,0.0,1.0,10.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7450,The Deli at Marble Arch,4.0,$$ - $$$,2.5,0,51.51416,-0.156648,0,0,65,5.0,6.0,4.0,9.0,41.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7451,Elite Fish Bar,4.5,$,1.0,0,51.491985,-0.062355,1,0,58,1.0,1.0,2.0,4.0,50.0,0.0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7452,The Lane,3.5,$$ - $$$,2.5,0,51.58119,0.02839,1,0,91,14.0,13.0,13.0,18.0,33.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0
7453,Belushi's - Camden,3.5,$,1.0,0,51.535957,-0.139651,0,0,153,29.0,12.0,25.0,41.0,46.0,0.0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
7454,Northcote Arms,4.5,$,1.0,0,51.560204,-0.001656,1,0,20,2.0,1.0,0.0,4.0,13.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
7455,The Breakfast Club,3.5,$$ - $$$,2.5,0,51.547215,-0.024771,0,0,113,16.0,18.0,17.0,30.0,32.0,0.0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
7456,Franco Manca Stoke Newington,4.0,$,1.0,0,51.56165,-0.073643,1,0,129,13.0,13.0,6.0,24.0,73.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7457,Ma Po,3.5,$$ - $$$,2.5,0,51.49228,-0.045688,0,0,90,18.0,6.0,13.0,26.0,27.0,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7458,The Rosy Hue Pub (Elephant & Castle),3.5,$$ - $$$,2.5,0,51.493362,-0.096561,1,0,34,6.0,5.0,2.0,4.0,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
7459,Felfel,4.0,$,1.0,0,51.499912,-0.081328,0,0,11,1.0,1.0,1.0,1.0,7.0,0.0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0
7460,The Regent,3.0,$$ - $$$,2.5,0,51.44403,-0.153718,1,0,197,43.0,27.0,33.0,43.0,51.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
7461,Castle Holland Park,4.0,$$ - $$$,2.5,0,51.50689,-0.207061,0,0,24,4.0,1.0,2.0,3.0,14.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
7462,Bueno Argentinian Eatery & Steakhouse,4.0,$$ - $$$,2.5,0,51.487717,-0.1693,0,0,30,5.0,0.0,0.0,4.0,21.0,0.0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
7463,Pad Thai Story,5.0,$$ - $$$,2.5,0,51.460934,-0.165757,1,0,12,0.0,0.0,0.0,1.0,11.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0
7464,The Sun Of Camberwell,3.5,$$ - $$$,2.5,0,51.470165,-0.094893,0,0,118,27.0,14.0,13.0,27.0,37.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7465,The Pear Tree,3.5,$$ - $$$,2.5,0,51.486824,-0.21562,0,0,118,17.0,12.0,13.0,33.0,43.0,0.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0
7466,Lady Buddha,5.0,$,1.0,0,51.44992,-0.189659,0,0,39,0.0,0.0,0.0,0.0,39.0,0.0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7467,The Commercial,3.5,$$ - $$$,2.5,0,51.45308,-0.102603,1,0,135,23.0,14.0,11.0,29.0,58.0,0.0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
7468,The Lockdown Room,5.0,$$ - $$$,2.5,0,51.513245,0.006688,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
7469,Seymour Store,4.5,$$ - $$$,2.5,0,51.518284,-0.140546,0,0,68,1.0,2.0,7.0,15.0,43.0,0.0,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0
7470,Durrants Grill Room,4.0,$$$$,4.0,0,51.5179,-0.15306,0,0,38,3.0,1.0,4.0,10.0,20.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
7471,The Walrus,4.0,$,1.0,0,51.499863,-0.114411,0,0,42,1.0,2.0,9.0,12.0,18.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
7472,Chai's Garden,3.5,$$ - $$$,2.5,0,51.467457,-0.049424,0,0,28,4.0,3.0,3.0,10.0,8.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7473,Marks Sky Bar And Kitchen,4.0,$$ - $$$,2.5,0,51.45054,0.05649,0,0,8,1.0,1.0,0.0,1.0,5.0,0.0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1
7474,Pizza Express,3.5,$$ - $$$,2.5,0,51.46688,0.007321,0,0,108,14.0,10.0,15.0,22.0,47.0,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
7475,Kintan,4.0,$$ - $$$,2.5,0,51.51595,-0.14268,0,0,17,1.0,0.0,1.0,8.0,7.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
7476,El Vino London Bridge,3.5,$$ - $$$,2.5,0,51.504833,-0.082673,0,0,66,13.0,9.0,10.0,16.0,18.0,0.0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0
7477,Tuana Restaurant,4.5,$$ - $$$,2.5,0,51.59939,-0.147044,0,0,108,8.0,5.0,3.0,15.0,77.0,0.0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0
7478,Mangal 1 Ocakbasi,4.5,$$ - $$$,2.5,0,51.513,-0.04318,0,0,15,2.0,0.0,0.0,2.0,11.0,0.0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
