,name,reviews,rating,price_range,is_sponsored,latitude,longitude,has_delivery,is_premium,cuisines,diets,dining_options,reviews_rating_1,reviews_rating_2,reviews_rating_3,reviews_rating_4,reviews_rating_5,IsIn_MICHELIN_Guide
8425,Alpes,32,5.0,$$ - $$$,False,51.46338,-0.11217,False,False,"Swiss, European, British, Wine Bar",Vegetarian friendly,"Reservations, Seating, Serves Alcohol, Table Service",1.0,0.0,1.0,2.0,28.0,0.0
8426,Jade boulangerie,53,3.5,$$ - $$$,False,51.45635,-0.075901,False,False,"French, Cafe","Vegetarian friendly, Vegan options","Takeout, Outdoor Seating, Seating, Wheelchair Accessible",9.0,7.0,7.0,12.0,18.0,0.0
8427,Vins,23,4.5,$$ - $$$,False,51.54904,-0.09234,False,False,"European, Wine Bar",The menu does not match the diets,"Reservations, Outdoor Seating, Private Dining, Seating, Serves Alcohol, Wine and Beer, Digital Payments, Accepts Credit Cards, Table Service",2.0,1.0,0.0,1.0,19.0,0.0
8428,The Load Of Hay Tavern,30,4.0,$$ - $$$,False,51.54714,-0.15877,False,False,"Brew Pub, Bar, British, Pub, Gastropub",The menu does not match the diets,"Reservations, Outdoor Seating, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards",4.0,2.0,1.0,5.0,18.0,0.0
8429,Tinseltown Farringdon,362,2.5,$$ - $$$,False,51.52095,-0.101518,True,False,"American, Diner",Halal,"Takeout, Reservations, Seating, Television, Highchairs Available, Table Service",117.0,53.0,72.0,69.0,51.0,0.0
8430,North Fish Restaurant,11,3.5,$$ - $$$,False,51.54147,-0.006207,False,False,"Seafood, European, British, Scandinavian",The menu does not match the diets,Accepts Credit Cards,4.0,0.0,0.0,0.0,7.0,0.0
8431,Owens Foodstore,50,4.0,$$ - $$$,False,51.59833,-0.138807,False,False,"Cafe, British","Vegetarian friendly, Vegan options","Takeout, Seating, Highchairs Available, Wheelchair Accessible",5.0,1.0,5.0,8.0,31.0,0.0
8432,My Shish,34,2.5,$$$$,False,51.58795,0.006792,False,False,"Asian, Turkish, Arabic",Halal,"Reservations, Seating, Table Service",15.0,5.0,4.0,4.0,6.0,0.0
8433,Oodles Wok Holborn,5,4.0,$$ - $$$,False,51.51854,-0.119153,True,False,"Chinese, Indian, Asian",The menu does not match the diets,"Delivery, Takeout, Seating, American Express, Mastercard, Visa, Digital Payments, Discover, Accepts Credit Cards, Family style, Non-smoking restaurants",0.0,0.0,1.0,2.0,2.0,0.0
8434,Burger Craft at The White Ferry,41,4.0,$,False,51.489147,-0.146578,True,False,"American, Bar, Pub, Diner",The menu does not match the diets,"Delivery, Takeout, Reservations, Seating, Television, Serves Alcohol, Full Bar, Mastercard, Visa, Accepts Credit Cards",2.0,1.0,8.0,15.0,15.0,0.0
8435,Lost & Found Bar,27,4.5,$$ - $$$,False,51.444756,-0.150943,False,False,Bar,The menu does not match the diets,"Reservations, Seating, Serves Alcohol, Full Bar, Visa, Free Wifi, Accepts Credit Cards",1.0,1.0,1.0,6.0,18.0,0.0
8436,Mio Yatai,16,4.0,$$ - $$$,False,51.53541,-0.06284,False,False,"Japanese, Sushi, Asian",The menu does not match the diets,Table Service,1.0,1.0,1.0,4.0,9.0,0.0
8437,Rose & Crown,51,3.0,$,False,51.49013,-0.15689,False,False,"Bar, British, Pub",The menu does not match the diets,"Seating, Serves Alcohol",14.0,4.0,7.0,9.0,17.0,0.0
8438,Hide & Seed,27,4.5,$$ - $$$,False,51.45733,-0.20589,False,False,European,The menu does not match the diets,"Reservations, Seating, Free off-street parking, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",1.0,1.0,2.0,7.0,16.0,0.0
8439,Rudie’s,22,3.0,$$ - $$$,False,51.523476,-0.076926,False,False,"Caribbean, Jamaican",The menu does not match the diets,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Street Parking, Television, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Family style",5.0,5.0,2.0,4.0,6.0,0.0
8440,Mil Kitchen,67,4.5,$$ - $$$,False,51.482307,-0.213744,True,False,"Cafe, European, British",Vegan options,"Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",4.0,1.0,3.0,13.0,46.0,0.0
8441,Last Outpost,21,4.5,$$ - $$$,False,51.44792,-0.00118,True,False,"Bar, International, Gastropub",Vegetarian friendly,"Reservations, Seating, Accepts Credit Cards, Table Service",0.0,2.0,0.0,2.0,17.0,0.0
8442,The Withdrawing Room,12,4.5,$$$$,False,51.502506,-0.152572,False,False,"Bar, Cafe, Pub",The menu does not match the diets,"Reservations, Seating, Parking Available, Valet Parking, Wheelchair Accessible, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",1.0,0.0,1.0,2.0,8.0,0.0
8443,Dallas Chicken & Ribs,18,4.0,$,False,51.517952,0.012806,True,False,"Fast Food, Barbecue",The menu does not match the diets,"Takeout, Wheelchair Accessible",3.0,1.0,2.0,2.0,10.0,0.0
8444,CHŪŌ Sushi Shoreditch,5,4.0,$$ - $$$,False,51.52296,-0.084286,False,False,"Japanese, Sushi",The menu does not match the diets,"Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Gift Cards Available",0.0,1.0,0.0,1.0,3.0,0.0
8445,Mapa Cafe,17,4.5,$,False,51.51073,-0.068107,False,False,British,Vegetarian friendly,"Takeout, Seating",2.0,0.0,0.0,4.0,11.0,0.0
8446,KABO London ,6,4.5,$$$$,False,51.518867,-0.135636,False,False,"Bar, Sushi, Asian, Grill",The menu does not match the diets,"Reservations, Private Dining, Seating, Street Parking, Highchairs Available, Serves Alcohol, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Non-smoking restaurants, Gift Cards Available",1.0,0.0,0.0,0.0,5.0,0.0
8447,Golden Flakes Bakery,12,4.5,$,False,51.53784,-0.0011,True,False,"Caribbean, Fast Food",The menu does not match the diets,Wheelchair Accessible,1.0,0.0,0.0,0.0,11.0,0.0
8448,Sushimania Finchley,140,3.5,$$ - $$$,False,51.61189,-0.175604,True,False,"Japanese, Sushi, Asian",Vegetarian friendly,"Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",25.0,14.0,20.0,24.0,57.0,0.0
8449,The Stapleton Tavern,73,3.5,$$ - $$$,False,51.5708,-0.11524,False,False,"Bar, British, Contemporary, Pub",The menu does not match the diets,"Reservations, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Table Service",7.0,11.0,9.0,17.0,29.0,0.0
8450,100 Kensington,21,4.0,$$ - $$$,False,51.494812,-0.177808,False,False,"Asian, Fusion",The menu does not match the diets,"Reservations, Seating, Parking Available, Street Parking, Validated Parking, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Discover, Table Service",4.0,0.0,0.0,3.0,14.0,0.0
8451,The Acater ,8,4.0,$$ - $$$,False,51.492287,0.071045,False,False,"Italian, Mediterranean, Deli",The menu does not match the diets,"Takeout, Reservations, Private Dining, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, American Express, Mastercard, Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Non-smoking restaurants, Gift Cards Available",0.0,3.0,0.0,0.0,5.0,0.0
8452,iKi Robata Grill & Sushi Bar,43,4.5,$$ - $$$,False,51.428387,-0.166924,False,False,"Japanese, Sushi, Asian, Grill, Healthy",Vegetarian friendly,"Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Digital Payments, Accepts Credit Cards, Table Service",5.0,2.0,1.0,2.0,33.0,0.0
8453,Capital noodle Bar,25,4.0,$,False,51.48198,0.071046,True,False,"Chinese, Asian",Vegetarian friendly,"Takeout, Seating, Wheelchair Accessible, Table Service",4.0,0.0,0.0,9.0,12.0,0.0
8454,The Bach,49,4.0,$$ - $$$,False,51.535984,-0.061843,True,False,Cafe,"Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Table Service",6.0,7.0,3.0,9.0,24.0,0.0
8455,The Prince of Wales,245,2.5,$$ - $$$,False,51.458984,-0.441186,False,False,"Bar, British, Pub",Vegetarian friendly,"Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",86.0,32.0,44.0,42.0,41.0,0.0
8456,Mantanah Thai Cuisine,91,4.0,$$ - $$$,False,51.3992,-0.074935,True,False,"Asian, Thai","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Mastercard, Visa, Accepts Credit Cards, Table Service",7.0,8.0,2.0,29.0,45.0,0.0
8457,Pret a Manger,23,3.5,$,False,51.510212,-0.082584,False,False,"Cafe, Fast Food",Vegetarian friendly,"Takeout, Seating, Wheelchair Accessible",1.0,1.0,5.0,13.0,3.0,0.0
8458,LSE Garrick Coffee Bar and Restaurant,26,3.5,$,False,51.513435,-0.116629,False,False,Cafe,The menu does not match the diets,"Takeout, Seating",3.0,2.0,6.0,7.0,8.0,0.0
8459,Sublime Pizzeria & Bar,19,5.0,$$ - $$$,False,51.571163,-0.089308,True,False,"Italian, Bar, Pizza",Vegan options,"Takeout, Reservations, Seating, Table Service",0.0,0.0,0.0,2.0,17.0,0.0
8460,Hadrians Italian Cuisine,28,4.5,$,False,51.508602,-0.265526,True,False,"Italian, Pizza","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible",2.0,0.0,2.0,2.0,22.0,0.0
8461,Cinnamon Village,42,4.0,$$ - $$$,False,51.5554,-0.13922,False,False,Cafe,"Vegetarian friendly, Vegan options","Takeout, Outdoor Seating, Seating",4.0,4.0,5.0,10.0,19.0,0.0
8462,Seaweed,5,4.5,$$ - $$$,False,51.51338,-0.00531,False,False,"Japanese, Sushi, Asian, Korean",The menu does not match the diets,"Delivery, Takeout, Reservations, Seating, Parking Available, Street Parking, Validated Parking, American Express, Mastercard, Visa, Digital Payments, Cash Only, Free Wifi",0.0,0.0,0.0,2.0,3.0,0.0
8463,MW Buffet,173,2.0,$,False,51.511707,-0.13269,False,False,"Chinese, Asian",The menu does not match the diets,"Seating, Serves Alcohol",83.0,28.0,32.0,22.0,8.0,0.0
8464,Premier Inn,76,4.0,$$ - $$$,False,51.52735,-0.087504,False,False,"Bar, British, Pub",The menu does not match the diets,"Reservations, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol",3.0,0.0,11.0,31.0,31.0,0.0
8465,Bar Jackie,4,3.5,$$$$,False,51.51395,-0.13472,False,False,"Italian, Wine Bar, Sicilian, Northern-Italian, Southern-Italian",The menu does not match the diets,"Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service, Family style, Non-smoking restaurants, Gift Cards Available",1.0,1.0,0.0,0.0,2.0,0.0
8466,Northcote Records,100,3.5,$$ - $$$,False,51.46045,-0.167031,False,False,"Bar, Pizza, Pub",The menu does not match the diets,"Reservations, Seating, Serves Alcohol, Full Bar, Live Music",26.0,6.0,9.0,20.0,39.0,0.0
8467,Village Masaleh,27,4.0,$$ - $$$,False,51.439457,-0.106341,True,False,"Indian, Asian, British","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Table Service",2.0,4.0,2.0,4.0,15.0,0.0
8468,Twerk'n'jerk,4,5.0,$$ - $$$,False,51.446236,-0.020425,False,False,Caribbean,The menu does not match the diets,"Reservations, Outdoor Seating, Seating, Accepts Credit Cards",0.0,0.0,0.0,0.0,4.0,0.0
8469,The Red Lion N16,20,4.0,$,False,51.562122,-0.080561,False,False,"Bar, Pizza, Pub",Vegetarian friendly,"Takeout, Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi",4.0,1.0,0.0,4.0,11.0,0.0
8470,Spice Magic,56,4.0,$$ - $$$,False,51.50255,-0.316493,True,False,"Indian, Asian, Balti, Eastern European","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol",3.0,3.0,3.0,16.0,31.0,0.0
8471,Pamela,26,4.0,$$ - $$$,False,51.542088,-0.075904,False,False,"Bar, Pub","Vegetarian friendly, Vegan options","Reservations, Seating, Serves Alcohol, Table Service",0.0,6.0,1.0,5.0,14.0,0.0
8472,The Brunel,11,4.0,$,False,51.501377,-0.050855,False,False,"Bar, Pizza, Pub, Wine Bar",The menu does not match the diets,Seating,1.0,1.0,0.0,3.0,6.0,0.0
8473,The Green Parrot Bar,17,4.0,$$ - $$$,False,51.45282,-0.10245,False,False,Thai,The menu does not match the diets,"Takeout, Reservations, Seating, Table Service",3.0,0.0,1.0,1.0,12.0,0.0
8474,Lime Bistro Restaurant,7,5.0,$$ - $$$,False,51.558044,-0.143474,True,False,"Mediterranean, Turkish",The menu does not match the diets,"Delivery, Takeout, Reservations, Parking Available, Street Parking, Serves Alcohol, Mastercard, Visa, Cash Only, Free Wifi, Accepts Credit Cards",0.0,0.0,0.0,0.0,7.0,0.0
8475,Day Of The Raj,17,4.0,$$ - $$$,False,51.60659,-0.20779,True,False,Indian,Vegetarian friendly,"Delivery, Wheelchair Accessible",2.0,1.0,3.0,2.0,9.0,0.0
8476,The Landseer Arms,59,3.5,$$ - $$$,False,51.562748,-0.122816,False,False,"Bar, British, Pub, Gastropub",Vegetarian friendly,"Reservations, Outdoor Seating, Seating, Street Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi",11.0,13.0,5.0,8.0,22.0,0.0
8477,Koz Mangal,32,4.5,$$ - $$$,False,51.57463,-0.01364,True,False,"Mediterranean, Turkish, Middle Eastern","Vegetarian friendly, Halal","Takeout, Reservations, Seating, Table Service",0.0,3.0,1.0,9.0,19.0,0.0
8478,Sushimo,25,4.0,$$ - $$$,False,51.590816,-0.102912,True,False,"Japanese, Sushi, Asian","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Table Service",4.0,2.0,1.0,3.0,15.0,0.0
8479,Snug Art Cafe,42,4.5,$$ - $$$,False,51.582535,-0.099842,False,False,"Indian, Cafe, European","Vegetarian friendly, Vegan options","Takeout, Seating, Highchairs Available, Table Service",1.0,0.0,2.0,8.0,31.0,0.0
8480,Kingsley Two Brasserie & Bar,42,3.5,$$ - $$$,False,51.51777,-0.12435,False,False,"French, European",The menu does not match the diets,"Reservations, Seating, Television, Serves Alcohol, Full Bar, American Express, Mastercard, Visa, Free Wifi, Accepts Credit Cards, Table Service",7.0,2.0,5.0,12.0,16.0,0.0
8481,The German Hot Dog Stall,13,5.0,$,False,51.51277,-0.30644,False,False,German,The menu does not match the diets,Wheelchair Accessible,0.0,0.0,0.0,3.0,10.0,0.0
8482,Mirash Tandoori,41,4.5,$$ - $$$,False,51.46099,-0.07575,True,False,"Indian, Asian, Balti, Eastern European, Bangladeshi","Vegetarian friendly, Vegan options","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Table Service",3.0,2.0,2.0,8.0,26.0,0.0
8483,Forno Viaggiante Pizzeria,21,4.5,$,False,51.42547,-0.220303,False,False,"Italian, Pizza, European",Vegetarian friendly,"Takeout, Wheelchair Accessible",1.0,0.0,0.0,2.0,18.0,0.0
8484,Nahling,47,3.5,$$ - $$$,False,51.590015,-0.163962,False,False,"Asian, Thai","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Serves Alcohol, Table Service",5.0,4.0,8.0,14.0,16.0,0.0
8485,Cinquecento Notting Hill Gate,14,3.0,$$ - $$$,False,51.50858,-0.19853,True,False,"Italian, Pizza",The menu does not match the diets,"Reservations, Accepts Credit Cards, Table Service",4.0,2.0,2.0,0.0,6.0,0.0
8486,Sagar Vegan & Vegetarian Restaurant - Leicester Square,27,3.0,$$ - $$$,False,51.509575,-0.131869,True,False,"Indian, Asian, Healthy","Vegetarian friendly, Vegan options","Takeout, Reservations, Seating, Accepts Credit Cards, Table Service",6.0,8.0,0.0,3.0,10.0,0.0
8487,Fatboyz Diner,34,4.0,$,False,51.530327,0.0384,False,False,"American, Fast Food, Barbecue, Diner, Central American",The menu does not match the diets,"Delivery, Takeout, Reservations, Seating, Wheelchair Accessible",4.0,1.0,5.0,9.0,15.0,0.0
8488,Kaki,28,3.5,$$ - $$$,False,51.534817,-0.11717,False,False,"Chinese, Bar, Asian, Deli, Pub, Wine Bar, Szechuan",The menu does not match the diets,"Delivery, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Street Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants",8.0,1.0,1.0,5.0,13.0,0.0
8489,Seascape Fish Bar,24,4.5,$,False,51.44494,-0.15092,True,False,"Seafood, Fast Food",The menu does not match the diets,Takeout,1.0,2.0,1.0,2.0,18.0,0.0
8490,Dhaka Biryani,30,3.5,$,False,51.520466,-0.052244,False,False,"Indian, Asian, Middle Eastern, Indonesian, Bangladeshi","Vegetarian friendly, Halal","Takeout, Wheelchair Accessible, Table Service",4.0,2.0,6.0,7.0,11.0,0.0
8491,Dosa Express,60,3.0,$,False,51.552,-0.299985,True,False,"Indian, Asian",The menu does not match the diets,"Delivery, Takeout, Seating, Table Service",22.0,0.0,4.0,9.0,25.0,0.0
8492,Rosa's Thai Westfield Stratford,125,3.5,$$ - $$$,False,51.543526,-0.006224,True,False,"Fast Food, Asian, Thai","Vegetarian friendly, Vegan options","Takeout, Seating, Wheelchair Accessible, Wine and Beer, Digital Payments, Accepts Credit Cards, Gift Cards Available",27.0,8.0,20.0,39.0,31.0,0.0
8493,Rainbow Bakery,7,4.0,$,False,51.546,-0.075538,False,False,Caribbean,The menu does not match the diets,"Takeout, Wheelchair Accessible, Mastercard, Visa",0.0,1.0,0.0,3.0,3.0,0.0
8494,Senator Restaurant,78,4.0,$$ - $$$,False,51.58667,-0.21939,True,False,"Middle Eastern, Persian","Vegetarian friendly, Halal","Delivery, Takeout, Reservations, Seating, Serves Alcohol, Table Service, Live Music",8.0,4.0,3.0,16.0,47.0,0.0
8495,My village cafe bar,23,4.0,$,False,51.54289,-0.14812,False,False,"Cafe, International, Healthy","Vegetarian friendly, Vegan options","Reservations, Seating",4.0,0.0,0.0,6.0,13.0,0.0
8496,Adriana's Cafe & Eatery,17,3.5,$$ - $$$,False,51.518284,-0.218588,False,False,"Cafe, International, Deli, Healthy",The menu does not match the diets,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Family style",4.0,1.0,3.0,0.0,9.0,0.0
8497,Tamarind Tiger,9,4.0,$$ - $$$,False,51.51723,-0.15553,False,False,Indian,The menu does not match the diets,"Takeout, Outdoor Seating, Seating, Free Wifi, Accepts Credit Cards",1.0,1.0,1.0,1.0,5.0,0.0
8498,Buon Vinello,23,5.0,$$ - $$$,False,51.57412,-0.141482,False,False,"Italian, Deli, Healthy, Wine Bar",The menu does not match the diets,"Takeout, Reservations, Private Dining, Seating, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Credit Cards, Table Service, Live Music, Jazz Bar, Non-smoking restaurants, Gift Cards Available",0.0,0.0,0.0,1.0,22.0,0.0
8499,Enish Africa Old Kent Road,15,2.5,$$ - $$$,False,51.48556,-0.07036,True,False,African,The menu does not match the diets,"Reservations, Seating, Table Service",7.0,1.0,1.0,1.0,5.0,0.0
8500,Yasmin Restaurant,11,4.5,$$ - $$$,False,51.482265,-0.213368,True,False,"Indian, Middle Eastern",The menu does not match the diets,"Reservations, Table Service",1.0,1.0,0.0,0.0,9.0,0.0
8501,Raw - Fish & Cocktails,12,5.0,$$ - $$$,False,51.5194,-0.14224,False,False,"Seafood, European, Central European",The menu does not match the diets,"Reservations, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Non-smoking restaurants, Gift Cards Available",0.0,0.0,1.0,1.0,10.0,0.0
8502,Restaurant At Cannizaro House,344,3.0,$$ - $$$,False,51.424267,-0.229218,False,False,"European, British","Vegetarian friendly, Gluten free options","Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",65.0,83.0,62.0,53.0,81.0,0.0
